有無,BmpNo,待機時間,XPOS,YPOS,(RECT)UPOS,(R)VPOS,(R)WIDTH,(R)HIGHT,モード,
ON,2037,8,912,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,916,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,920,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,924,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,928,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,932,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,936,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,940,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,944,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,948,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,952,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,956,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,960,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,964,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,968,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,972,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,976,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,980,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,984,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,988,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,992,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,996,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,1000,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,1004,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,1008,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,1012,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,1016,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,1020,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,1024,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,1028,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,1032,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,1036,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,1040,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,1044,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,1048,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,1052,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,1056,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,1060,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,1064,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,1068,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,1072,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,1076,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,1080,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,1084,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,1088,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,1092,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,1096,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,1100,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,1104,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,1108,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,1112,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,1116,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,1120,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,1124,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,1128,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,1132,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,1136,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,1140,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,1144,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,1148,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,1152,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,1156,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,1160,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,1164,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,1168,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,1172,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,1176,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,1180,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,1184,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,1188,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,1192,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,1196,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,1200,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,1204,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,1208,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,1212,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,1216,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,1220,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,1224,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,1228,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,1232,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,1236,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,1240,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,1244,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,1248,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,1252,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,1256,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,1260,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,1264,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,1268,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,1272,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,1276,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,1280,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,1284,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,1288,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,1292,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,1296,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,1300,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,1304,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,1308,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,1312,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,1316,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,1320,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,1324,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,1328,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,1332,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,1336,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,1340,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,1344,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,1348,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,1352,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,1356,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,1360,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,1364,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,1368,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,1372,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,1376,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,1380,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,1384,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,1388,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,1392,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,1396,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,1400,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,1404,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,1408,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,1412,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,1416,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,1420,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,1424,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,1428,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,1432,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,1436,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,1440,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,1444,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,1448,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,1452,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,1456,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,1460,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,1464,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,1468,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,1472,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,1476,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,1480,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,1484,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,1488,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2038,8,1492,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2035,8,1496,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2036,8,1500,423,0,0,100,89,ANIM_MODE_NEXT,
ON,2037,8,1504,423,0,0,100,89,ANIM_MODE_LOOP,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
