有無,BmpNo,待機時間,XPOS,YPOS,(RECT)UPOS,(R)VPOS,(R)WIDTH,(R)HIGHT,モード,
ON,340,8,200,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,204,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,208,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,212,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,216,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,220,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,224,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,228,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,232,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,236,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,240,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,244,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,248,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,252,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,256,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,260,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,264,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,268,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,272,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,276,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,280,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,284,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,288,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,292,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,296,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,300,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,304,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,308,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,312,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,316,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,320,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,324,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,328,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,332,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,336,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,340,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,344,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,348,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,352,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,356,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,360,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,364,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,368,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,372,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,376,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,380,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,384,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,388,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,392,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,396,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,400,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,404,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,408,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,412,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,416,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,420,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,424,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,428,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,432,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,436,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,440,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,444,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,448,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,452,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,456,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,460,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,464,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,468,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,472,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,476,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,480,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,484,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,488,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,492,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,496,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,500,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,504,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,508,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,512,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,516,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,520,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,524,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,528,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,532,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,536,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,540,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,544,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,548,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,552,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,556,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,560,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,564,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,568,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,572,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,576,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,580,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,584,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,588,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,592,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,596,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,600,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,604,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,608,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,612,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,616,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,620,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,624,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,628,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,632,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,636,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,640,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,644,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,648,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,652,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,656,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,660,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,664,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,668,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,672,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,676,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,680,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,684,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,688,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,692,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,696,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,700,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,704,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,708,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,712,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,716,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,720,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,724,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,728,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,732,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,736,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,740,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,744,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,748,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,752,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,756,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,760,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,764,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,768,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,772,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,776,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,780,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,784,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,788,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,792,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,796,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,800,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,804,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,808,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,812,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,816,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,820,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,824,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,828,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,832,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,836,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,840,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,844,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,848,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,852,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,856,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,860,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,864,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,868,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,872,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,876,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,880,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,884,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,888,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,892,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,896,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,900,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,904,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,908,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,912,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,916,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,920,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,924,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,928,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,932,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,936,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,940,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,944,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,948,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,952,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,956,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,960,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,964,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,968,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,972,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,976,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,980,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,984,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,988,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,992,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,996,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1000,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1004,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1008,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1012,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1016,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1020,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1024,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1028,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1032,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1036,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1040,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1044,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1048,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1052,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1056,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1060,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1064,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1068,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1072,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1076,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1080,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1084,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1088,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1092,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1096,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1100,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1104,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1108,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1112,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1116,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1120,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1124,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1128,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1132,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1136,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1140,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1144,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1148,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1152,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1156,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1160,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1164,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1168,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1172,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1176,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1180,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1184,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1188,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1192,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1196,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1200,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1204,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1208,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1212,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1216,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1220,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1224,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1228,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1232,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1236,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1240,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1244,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1248,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1252,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1256,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1260,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1264,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1268,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1272,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1276,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1280,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1284,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1288,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1292,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1296,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1300,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1304,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1308,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1312,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1316,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1320,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1324,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1328,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1332,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1336,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1340,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1344,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1348,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1352,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1356,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1360,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1364,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1368,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1372,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1376,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1380,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1384,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1388,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1392,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1396,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1400,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1404,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1408,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1412,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1416,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1420,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1424,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1428,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1432,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1436,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1440,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1444,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1448,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1452,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1456,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1460,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1464,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1468,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1472,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1476,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1480,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1484,323,0,0,620,242,ANIM_MODE_NEXT,
ON,340,8,1488,323,0,0,620,242,ANIM_MODE_LOOP,
