有無,BmpNo,待機時間,XPOS,YPOS,(RECT)UPOS,(R)VPOS,(R)WIDTH,(R)HIGHT,モード,
ON,2016,8,156,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,160,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,164,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,168,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,172,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,176,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,180,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,184,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,188,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,192,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,196,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,200,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,204,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,208,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,212,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,216,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,220,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,224,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,228,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,232,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,236,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,240,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,244,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,248,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,252,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,256,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,260,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,264,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,268,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,272,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,276,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,280,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,284,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,288,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,292,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,296,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,300,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,304,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,308,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,312,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,316,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,320,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,324,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,328,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,332,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,336,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,340,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,344,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,348,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,352,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,356,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,360,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,364,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,368,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,372,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,376,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,380,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,384,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,388,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,392,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,396,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,400,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,404,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,408,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,412,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,416,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,420,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,424,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,428,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,432,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,436,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,440,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,444,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,448,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,452,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,456,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,460,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,464,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,468,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,472,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,476,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,480,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,484,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,488,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,492,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,496,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,500,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,504,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,508,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,512,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,516,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,520,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,524,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,528,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,532,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,536,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,540,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,544,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,548,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,552,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,556,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,560,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,564,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,568,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,572,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,576,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,580,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,584,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,588,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,592,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,596,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,600,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,604,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,608,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,612,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,616,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,620,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,624,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,628,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,632,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,636,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,640,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,644,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,648,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,652,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,656,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,660,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,664,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,668,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,672,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,676,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,680,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,684,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,688,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,692,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,696,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,700,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,704,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,708,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,712,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,716,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,720,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,724,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,728,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,732,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,736,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,740,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,744,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,748,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,752,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,756,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,760,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,764,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,768,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,772,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,776,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,780,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,784,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,788,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,792,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,796,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,800,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,804,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,808,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,812,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,816,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,820,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,824,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,828,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,832,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,836,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,840,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,844,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,848,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,852,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,856,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,860,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,864,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,868,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,872,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,876,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,880,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,884,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,888,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,892,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,896,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,900,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,904,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,908,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,912,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,916,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,920,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,924,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2017,8,928,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2018,8,932,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2015,8,936,523,0,0,100,89,ANIM_MODE_NEXT,
ON,2016,8,940,523,0,0,100,89,ANIM_MODE_LOOP,
,,,,,,,,,,
,,,,,,,,,,
